ClusterVersion,Timestamp,CurrentJob,CurrentStep,NodeName,CPU(m),Memory(Mi)
v1.30.9-eks-8cce635,2025-02-01T06:59:45Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1996,2363.684
v1.30.9-eks-8cce635,2025-02-01T06:59:47Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1996,2363.684
v1.30.9-eks-8cce635,2025-02-01T06:59:49Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1996,2363.684
v1.30.9-eks-8cce635,2025-02-01T06:59:51Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1996,2363.684
v1.30.9-eks-8cce635,2025-02-01T06:59:53Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1996,2363.684
v1.30.9-eks-8cce635,2025-02-01T06:59:56Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T06:59:58Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:00Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:02Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:04Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:06Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:08Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3047.652
v1.30.9-eks-8cce635,2025-02-01T07:00:10Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:12Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:14Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:16Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:18Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:20Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:22Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1990,3964.797
v1.30.9-eks-8cce635,2025-02-01T07:00:24Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:26Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:28Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:30Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:33Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:35Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:37Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:39Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4047.820
v1.30.9-eks-8cce635,2025-02-01T07:00:41Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:43Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:45Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:47Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:49Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:51Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:53Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4060.645
v1.30.9-eks-8cce635,2025-02-01T07:00:55Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:00:57Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:00:59Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:01:01Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:01:03Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:01:05Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:01:07Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3902.938
v1.30.9-eks-8cce635,2025-02-01T07:01:10Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:12Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:14Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:16Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:18Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:20Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:22Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:24Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,4008.137
v1.30.9-eks-8cce635,2025-02-01T07:01:26Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:28Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:30Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:32Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:34Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:36Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:38Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2469.062
v1.30.9-eks-8cce635,2025-02-01T07:01:40Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:42Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:44Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:46Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:49Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:51Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:53Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2612.230
v1.30.9-eks-8cce635,2025-02-01T07:01:55Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:01:57Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:01:59Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:02:01Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:02:03Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:02:05Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:02:07Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2599.383
v1.30.9-eks-8cce635,2025-02-01T07:02:09Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:11Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:13Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:15Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:17Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:19Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:21Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:23Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1999,3422.809
v1.30.9-eks-8cce635,2025-02-01T07:02:25Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:27Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:30Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:32Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:34Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:36Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:38Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3888.363
v1.30.9-eks-8cce635,2025-02-01T07:02:40Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:42Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:44Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:46Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:48Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:50Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:52Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3879.629
v1.30.9-eks-8cce635,2025-02-01T07:02:54Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:02:56Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:02:58Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:00Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:02Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:04Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:07Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:09Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3737.441
v1.30.9-eks-8cce635,2025-02-01T07:03:11Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:13Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:15Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:17Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:19Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:21Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:23Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3824.070
v1.30.9-eks-8cce635,2025-02-01T07:03:25Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:27Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:29Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:31Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:33Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:35Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:37Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,3827.215
v1.30.9-eks-8cce635,2025-02-01T07:03:39Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:41Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:43Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:45Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:48Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:50Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:52Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:54Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,3701.758
v1.30.9-eks-8cce635,2025-02-01T07:03:56Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:03:58Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:00Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:02Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:04Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:06Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:08Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2129.199
v1.30.9-eks-8cce635,2025-02-01T07:04:10Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:12Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:14Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:16Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:18Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:20Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:22Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1924,2192.977
v1.30.9-eks-8cce635,2025-02-01T07:04:24Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:27Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:29Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:31Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:33Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:35Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:37Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:39Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1913,2429.836
v1.30.9-eks-8cce635,2025-02-01T07:04:41Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:43Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:45Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:47Z,file-operations,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:49Z,file-operations,Pre Harden Runner,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:51Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:53Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2537.578
v1.30.9-eks-8cce635,2025-02-01T07:04:55Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:04:57Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:04:59Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:05:01Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:05:03Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:05:06Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:05:08Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,1995,2732.277
v1.30.9-eks-8cce635,2025-02-01T07:05:10Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:12Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:14Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:16Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:18Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:20Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:22Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2001,2572.711
v1.30.9-eks-8cce635,2025-02-01T07:05:24Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:26Z,file-operations,File Operations,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:28Z,file-operations,Complete runner,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:30Z,file-operations,Complete runner,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:32Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:34Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:36Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:38Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,2000,2510.863
v1.30.9-eks-8cce635,2025-02-01T07:05:40Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:43Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:45Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:47Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:49Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:51Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:53Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1991,2474.996
v1.30.9-eks-8cce635,2025-02-01T07:05:55Z,docker-operation,Set up job,ip-10-0-24-210.us-west-2.compute.internal,1642,2250.527
